Restaurant Name,Review,Rating,Date
Bistrot Instinct,Service et accueil parfait malgré une arrivée tardive Repas aux petits oignons(de roscoff 😉)Merci a l’équipe pour tout,5,2024-11-13
Bistrot Instinct,"Délicieux repas Nos papilles étaient en folie C'est raffiné,goûteux,chic et extrêmement bon. Le decor est sobre et chic. Les deux serveurs adorables. Nous recommandons fortement ce restaurant. Un vrai régale !",5,2024-11-09
Bistrot Instinct,"Cadre agréable,très belle présentation,accueille chaleureux et convivial. Nous avons passé une excellente soirée ! Merci",5,2024-11-08
Bistrot Instinct,"Très belle découverte ! Les plats sont délicieux,qualité des produits et personnel agréable et attentionné. Un petit bémol cependant:la salle est un peu bruyante(nous étions en haut)et mal ventilée(odeurs);mais cela ne nous a pas gâché notre moment plaisir 😉 Merci à vous et bravo au chef 😃",5,2024-10-15
Bistrot Instinct,Plats et desserts sublimes. Service très attentionné Bref dans mon top 5 des restaurants de week-end à Paris. À visiter à chaque saison…,5,2024-10-14
Bistrot Instinct,"Charmant restaurant au personnel sympathique et accueillant. Les plats sont délicieux,préparés avec attention et avec des produits de qualité. La jolie présentation mérite aussi d'être mentionnée. Le rapport qualité prix est excellent.",4,2024-09-23
Bistrot Instinct,"Tout était parfait,l’accueil,les plats,le vin. On sent la passion lorsque les plats sont présentés. Un vrai régal. L’endroit est insolite.",5,2024-09-09
Bistrot Instinct,"Tout était superbe!! Le canard est le meilleur a Paris et Les desserts don’t memorable,surtout la sauce chocolat noir!",5,2024-08-11
Bistrot Instinct,"Très bonne cuisine faite maison. Choix limité mais tout était très bon. Service efficace,belle présentation,assaisonnement parfait(pas trop salé ce qui est une exception !). Très bon rapport qualité-prix",4,2024-08-08
Bistrot Instinct,"Un accueil charmant,des plats très travaillés et bien présentés:une pépite à Paris qu'il ne faut pas manquer ! On a beaucoup aimé.",5,2024-07-03
Bistrot Instinct,"Très bel endroit,les plats sont raffinés et le service impeccable. Nous remercions le personnel. Nous avons passé un très bon moment.",5,2024-07-02
Auberge Nicolas Flamel,Excellence de la cuisine totalement gâchée par la médiocrité des vins (ordinaires et bouchonnés - une horreur pour un établissement de ce niveau).,3,2024-11-08
Auberge Nicolas Flamel,"Nous avons apprécié les plats d'une grande délicatesse ; par contre déception concernant l'accord des vins, certains bouchonnés, et de qualité médiocre.",3,2024-11-07
Auberge Nicolas Flamel,"Des mets délicats, un service attentionné, nous avons passé une excellente soirée dans la plus ancienne maison de Paris. Une très belle découverte !",5,2024-11-02
Auberge Nicolas Flamel,Très belle adresse à la hauteur du lieu. Une cuisine raffinée et travaillée. Le menu du jour à moins de 50 euros est très bien structuré. Un accueil agréable sans prise de tête. Nous recommandons sans réserve.,5,2024-10-19
Auberge Nicolas Flamel,"Une très belle surprise Tout était parfait, de l’accueil aux mets Le repas était remarquable Excellente table à un prix défiant toute concurrence Le lieu est magnifique ce qui lui donne un charme en plus À faire sans hésiter",5,2024-10-19
Auberge Nicolas Flamel,Une belle découverte ! Des mets délicieux et un service haut de gamme et chaleureux ! À recommander ! Dans la plus vieille auberge de Paris,5,2024-10-09
Auberge Nicolas Flamel,"Endroit plein de charme, Accueil personnalisé et attentif à vos demandes Service de qualité et de bon conseil dans le choix des vins plats raffinés et de belles présentations, très goûteux",5,2024-10-08
Auberge Nicolas Flamel,"Si vous êtes à la recherche d'un restaurant raffiné et convivial, de plats succulents, dans une ambiance accueillante, l'auberge Nicolas Flamel est faite pour vous ! Un grand merci pour le dîner d'hier soir que j'ai trouvé particulièrement excellent. Le repas fut toute une aventure de goûts, de saveurs, de surprises en bouche, le tout orchestré par Yassine, qui nous a fait agréablement voyager au fur et à mesure avec l'histoire du restaurant et la présentation des plats. La table, le décor, tout était très soigné et élégant ! Je tiens également à féliciter Murilo et la sommelière Bathilde qui nous a conseillé un cru parfait pour le homard. La petite touche en plus et non des moindres fut la venue du chef Émile de France à qui nous avons pu confier nos salutations et nos éloges. Merci encore, Une cliente ravie.",5,2024-09-27
Auberge Nicolas Flamel,"Une ambiance chaleureuse, un service impeccable et une cuisine tout à fait exquise. Merci à toute l'équipe pour ce délicieux moment.",5,2024-09-20
Auberge Nicolas Flamel,"Il y a des adresses que l’on voudrait garder secrètes, mais ce ne serait pas rendre hommage à la créativité et à la convivialité de cette auberge ! De l’atmosphère authentiquement historique - sans être surchargée - au service impeccable, à la fois professionnel et accessible, en passant par la talentueuse cuisine, mariant avec finesse les saveurs terre et mer, jouant avec les textures et relevant les sauces d’associations tout aussi complexes qu’heureuses… on se demande ce que l’on préfère ! En tous cas, chaque « montée à Paris » est dorénavant l’occasion d’aller goûter à la nouvelle alchimie des lieux. Un vrai bonheur… vivement le prochain week-end parisien !",5,2024-09-07
Auberge Nicolas Flamel,La vraie Auberge de Nicolas Flamel ....malheureusement trop restaurée de manière moderne....ou est l'ancienne Taverne....trop propre trop moderne...regret du temps passé.....par contre un très bon accueil ...avec des serveurs très compétents....une cuisine gastronomique haut de gamme ...malheureusement une addition salée...bouteille de vins 70 €....menu sans grand choix 48 € sans boisson puis après 3 menus jusqu'à 180 €,4,2024-09-06
Auberge Nicolas Flamel,Magnifique soirée à l’auberge Nicolas Flamel. L’accueil et le service étaient personnalisés et impeccables. Et que dire de l’assiette ! Une véritable poésie en bouche avec des associations autant inédites qu’insolites. Gros coup de cœur pour le pigeon. Je recommande fortement ! Et merci à toute l’équipe aux petits soins.,5,2024-08-13
Auberge Nicolas Flamel,"We celebrated our 46th anniversary at Nicolas Flamel and discovered the talents of its chef Emile de France. A restaurant in the oldest house on the right bank - a warm, intimate and unique space. Emile offers a creative, innovative cuisine for all tastes. His team is excellent, very attentive and extremely competent. A wonderful evening for all who enjoy refined dining and exceptional service. Nous avons fêté nos 46 ans chez Nicolas Flamel et avons découvert les talents de son chef Emile de France. Un restaurant dans la plus ancienne maison de la rive droite. Un espace chaleureux, intimiste et unique. Emile propose une cuisine créative et innovante pour tous les goûts. Son équipe est excellente, très attentionnée et extrêmement compétente. Une merveilleuse soirée pour tous ceux qui apprécient une cuisine raffinée et un service exceptionnel.",5,2024-07-14
Auberge Nicolas Flamel,"Deuxième visite à l'auberge, un accueil fabuleux, des mets fins et réfléchis, un service tout à l'honneur du personnel. Un établissement que je compte bien visiter régulièrement, en espérant en apprendre toujours plus sur les cépages servis pour sublimer les plats.",5,2024-06-30
Auberge Nicolas Flamel,"Nous avons pris un menu découverte (1 entrée, 1 plat, 1 dessert) avec accord mets vins. L’endroit est historique et le repas est remarquable. Beaucoup de finesse dans les goûts. Parfait du début jusqu’à la fin. Le service était parfait. Nous reviendrons. Nous vous souhaitons une grande réussite.",5,2024-06-29
Patang cuisine indienne,Petite salle intimiste pour dîner indien gourmand avec accueil sympathique tout est propice pour passer un bon moment,4,2025-01-09
Patang cuisine indienne,"Quel délice ! Tout est excellent, coup de cœur pour le raitha, tout en saveur exquise ! La suite à été à la hauteur des avis élogieux ! A faire et refaire !",5,2025-01-08
Patang cuisine indienne,"Parfait ! La cuisine est vraiment excellente ! Que ce soit les naans, les plats, les desserts ou même le riz, c'est vraiment une explosion des différentes saveurs ! Le restaurant est un peu petit donc il est recommandé de réserver 😉",5,2024-12-27
Patang cuisine indienne,"Enfin, un restaurant indien, à la cuisine, savoureuse, légère, joliment épicée, mais pas trop… Un régal et un bonheur de trouver cela à Paris. Si l’on ajoute que l’accueil est absolument charmant, et que les prix sont raisonnables… C’est le paradis",5,2024-09-06
Patang cuisine indienne,"Belle découverte. Restaurant à l’écart de l’euphorie touristique, propre et agréable. Les plats sont délicieux et très bien servis. Le personnel est accueillant et patient. Les produits semblent être de très bonne qualité et les prix sont raisonnables. Nous reviendrons lors de nos prochaines visites à Paris et nous passons l’adresse à notre entourage.",5,2024-07-17
Patang cuisine indienne,Superbe adresse avec des plats délicieux et un rapport qualité prix imbattable. Un service de qualité avec Monica et Masum en salle. Très bel accueil et des gens vraiment sympathiques. Service rapide malgré l’affluence et nous y reviendrons bien sûr. A recommander vivement.,5,2024-07-03
Patang cuisine indienne,"Endroit agréable, cuisine délicieuse et personnels adorables ! Nous y retournerons sans hésiter. Merci pour ce beau moment !",5,2024-05-01
Patang cuisine indienne,"Très bonne découverte. Plats délicieux de la cuisine indienne, service impeccable, bonne ambiance. Je le recommande vivement",4,2024-03-20
Patang cuisine indienne,"Un très agréable moment : un voyage gustatif avec des plats savoureux, un accueil très sympathique et un cadre charmant ! Bref Allez y !",5,2024-02-25
Patang cuisine indienne,"Nouveau né âgé de 15 jours, Patong, restaurant indien dans le quartier Latin. Un régal dans un joli cocon au calme dans la jolie petite rue Gît. Un accueil souriant et chaleureux, aux petits soins. Avec un prix tout à fait correct. Foncez !",5,2024-01-23
Patang cuisine indienne,Excellente hospitalité. Ils ont fait tout leur possible pour vous mettre à l'aise. La qualité de la nourriture était miam. Je le recommanderai très fortement à tous ceux qui recherchent une excellente nourriture et une belle ambiance. Un bijou à Paris.,5,2024-10-21
Patang cuisine indienne,"Cet endroit est super, nous avons eu un peu de tout en adorant tout ! Je recommande à 100% de venir ici si vous voulez de la nourriture indienne délicieuse et authentique.",5,2024-08-15
Patang cuisine indienne,Au-delà de la nourriture incroyable. Je n’ai pas eu un repas indien en dehors de l’Inde qui était aussi bon. Je suis sincèrement impressionné par le chef et le personnel. Le restaurant est une nourriture de premier ordre et esthétique aussi.,5,2024-08-05
Patang cuisine indienne,"Moi et ma famille étions en visite des États-Unis et nous sommes arrêtés à Patang parce que c'était proche de l'endroit où nous étions logés. Je suis tellement contente que nous l’ayons fait ! Mains - vers le bas, nous étions tous d'accord pour dire que c'était la meilleure nourriture indienne que nous ayons jamais mangée. Je ne dis pas cela à la légère et nous avons mangé dans de nombreux endroits indiens aux États-Unis et en dehors. Le service était excellent, et la nourriture de qualité et savoureuse en faisait la fin parfaite de notre journée. Mes enfants ont aussi beaucoup apprécié leurs chocolats chauds après le dîner avec des animaux croqués dans la mousse. C'était très spécial. Si nous vivions à Paris serait un endroit régulier pour nous de dîner. J'ADORE.",5,2024-07-12
